material,cell source,cell tissue,time (hr),test,test indicator,viability (%),Hydrodynamic diameter (nm),Cell type,Molecular weight (g/mol),AR,IR,X,E,pot
Fe3O4,Human,Foreskin,24.0,MTT,tetrazolium salt,97.3923,12.5,hTERT­BJ1,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Foreskin,25.0,MTT,tetrazolium salt,84.941284,12.5,hTERT­BJ1,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Foreskin,26.0,MTT,tetrazolium salt,72.867615,12.5,hTERT­BJ1,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Foreskin,27.0,MTT,tetrazolium salt,67.59135,12.5,hTERT­BJ1,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Foreskin,28.0,MTT,tetrazolium salt,49.814953,12.5,hTERT­BJ1,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Foreskin,29.0,MTT,tetrazolium salt,138.72183,45.0,hTERT­BJ1,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Foreskin,30.0,MTT,tetrazolium salt,131.8888,45.0,hTERT­BJ1,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Foreskin,31.0,MTT,tetrazolium salt,128.6427,45.0,hTERT­BJ1,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Foreskin,32.0,MTT,tetrazolium salt,127.77892,45.0,hTERT­BJ1,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Foreskin,33.0,MTT,tetrazolium salt,113.213425,45.0,hTERT­BJ1,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Rat,Adrenal gland,48.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",69.0,8.5,PC12,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Rat,Adrenal gland,48.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",95.45,8.5,PC12,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Rat,Adrenal gland,48.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",90.26,8.5,PC12,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Rat,Adrenal gland,96.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",74.53416149068323,8.5,PC12,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Rat,Adrenal gland,96.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",73.37662337662337,8.5,PC12,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Rat,Adrenal gland,96.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",70.77922077922078,8.5,PC12,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Rat,Adrenal gland,144.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",18.633540372670808,8.5,PC12,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Rat,Adrenal gland,144.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",4.545454545454546,8.5,PC12,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Rat,Adrenal gland,144.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",11.688311688311687,8.5,PC12,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,48.0,MTS,tetrazolium salt,84.26982,13.5,SH­SY5Y,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,48.0,MTS,tetrazolium salt,82.371574,13.5,SH­SY5Y,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,48.0,MTS,tetrazolium salt,61.130886,13.5,SH­SY5Y,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,48.0,MTS,tetrazolium salt,69.08662,13.5,SH­SY5Y,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,48.0,MTS,tetrazolium salt,78.13834,13.5,SH­SY5Y,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Brain,48.0,MTS,tetrazolium salt,101.673546,13.5,H4,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Brain,48.0,MTS,tetrazolium salt,93.43899,13.5,H4,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Brain,48.0,MTS,tetrazolium salt,87.846344,13.5,H4,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Brain,48.0,MTS,tetrazolium salt,84.520706,13.5,H4,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Brain,48.0,MTS,tetrazolium salt,86.864334,13.5,H4,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,48.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",97.64653,13.5,SH­SY5Y,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,48.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",98.492836,13.5,SH­SY5Y,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,48.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",96.617325,13.5,SH­SY5Y,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,48.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",99.58113,13.5,SH­SY5Y,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,48.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",98.008865,13.5,SH­SY5Y,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Brain,48.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",100.04773,13.5,H4,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Brain,48.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",99.98777,13.5,H4,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Brain,48.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",99.92608,13.5,H4,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Brain,48.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",98.65619,13.5,H4,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Brain,48.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",99.80574,13.5,H4,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Monkey (Cercopithecus aethiops),kidney,24.0,MTT,tetrazolium salt,76.6265,120.0,VERO,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Monkey (Cercopithecus aethiops),kidney,24.0,MTT,tetrazolium salt,71.56626,120.0,VERO,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Monkey (Cercopithecus aethiops),kidney,24.0,MTT,tetrazolium salt,44.096386,120.0,VERO,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Monkey (Cercopithecus aethiops),kidney,24.0,MTT,tetrazolium salt,31.084337,120.0,VERO,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Monkey (Cercopithecus aethiops),kidney,24.0,MTT,tetrazolium salt,27.46988,120.0,VERO,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Canine,Kidney,24.0,MTT,tetrazolium salt,99.13043,120.0,MDCK,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Canine,Kidney,24.0,MTT,tetrazolium salt,113.04348,120.0,MDCK,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Canine,Kidney,24.0,MTT,tetrazolium salt,113.04348,120.0,MDCK,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Canine,Kidney,24.0,MTT,tetrazolium salt,97.391304,120.0,MDCK,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Canine,Kidney,24.0,MTT,tetrazolium salt,116.521736,120.0,MDCK,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Monkey (Cercopithecus aethiops),kidney,24.0,MTT,tetrazolium salt,100.481926,170.0,VERO,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Monkey (Cercopithecus aethiops),kidney,24.0,MTT,tetrazolium salt,104.09638,170.0,VERO,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Monkey (Cercopithecus aethiops),kidney,24.0,MTT,tetrazolium salt,98.313255,170.0,VERO,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Monkey (Cercopithecus aethiops),kidney,24.0,MTT,tetrazolium salt,98.313255,170.0,VERO,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Monkey (Cercopithecus aethiops),kidney,24.0,MTT,tetrazolium salt,76.6265,170.0,VERO,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Canine,Kidney,24.0,MTT,tetrazolium salt,86.95652,170.0,MDCK,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Canine,Kidney,24.0,MTT,tetrazolium salt,75.652176,170.0,MDCK,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Canine,Kidney,24.0,MTT,tetrazolium salt,24.347826,170.0,MDCK,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Canine,Kidney,24.0,MTT,tetrazolium salt,22.608696,170.0,MDCK,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Canine,Kidney,24.0,MTT,tetrazolium salt,22.608696,170.0,MDCK,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,89.89899,18.4,SKOV­3,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,90.40404,18.4,SKOV­3,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,93.93939,18.4,SKOV­3,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,91.91919,18.4,SKOV­3,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,80.80808,18.4,SKOV­3,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,74.747475,18.4,SKOV­3,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,105.55556,18.4,SKOV­3,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,96.969696,18.4,SKOV­3,40.304505,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,94.44444,18.4,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,89.393936,18.4,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,87.37374,18.4,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,82.828285,18.4,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,88.359535,326.5,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,87.291214,326.5,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,86.72798,326.5,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,90.683495,326.5,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,88.110214,326.5,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,85.534355,326.5,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,97.88402,326.5,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,98.82833,326.5,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,92.73359,326.5,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,92.671585,326.5,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,88.08567,326.5,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,86.01491,326.5,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Blood,24.0,LDH,LDH activity assay kit,97.067406,326.5,Monocytes,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Blood,24.0,LDH,LDH activity assay kit,83.56256,326.5,Monocytes,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Blood,24.0,LDH,LDH activity assay kit,83.124176,326.5,Monocytes,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Blood,24.0,LDH,LDH activity assay kit,81.67816,326.5,Monocytes,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Blood,24.0,LDH,LDH activity assay kit,81.74228,326.5,Monocytes,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Blood,24.0,LDH,LDH activity assay kit,79.795074,326.5,Monocytes,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,87.878784,274.1,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,86.36364,274.1,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,83.333336,274.1,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,91.91919,274.1,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,85.85859,274.1,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,24.0,MTT,tetrazolium salt,83.83839,274.1,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,93.43434,274.1,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,87.37374,274.1,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,88.383835,274.1,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,89.393936,274.1,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,85.35354,274.1,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Ovary,48.0,MTT,tetrazolium salt,83.333336,274.1,SKOV­3,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Blood,24.0,LDH,LDH activity assay kit,97.09096,274.1,Monocytes,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Blood,24.0,LDH,LDH activity assay kit,82.5811,274.1,Monocytes,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Blood,24.0,LDH,LDH activity assay kit,77.617546,274.1,Monocytes,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Blood,24.0,LDH,LDH activity assay kit,77.682976,274.1,Monocytes,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Blood,24.0,LDH,LDH activity assay kit,91.81465,274.1,Monocytes,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Blood,24.0,LDH,LDH activity assay kit,91.87615,274.1,Monocytes,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,24.0,MTT,tetrazolium salt,84.31279,36.0,A549,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,24.0,MTT,tetrazolium salt,72.735,36.0,A549,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,24.0,MTT,tetrazolium salt,56.729298,36.0,A549,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,24.0,NR,toluylene red,86.00683,36.0,A549,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,24.0,NR,toluylene red,78.22526,36.0,A549,101.961292,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,24.0,NR,toluylene red,65.52901,36.0,A549,101.961292,0.943,0.943,2.75,0.901,
TiO2,hamster,Ovary,24.0,NR,toluylene red,100.86957,20.0,CHO­K1,101.961292,0.867,0.867,2.807,0.999,-0.293
TiO2,hamster,Ovary,24.0,NR,toluylene red,99.565216,20.0,CHO­K1,101.961292,0.867,0.867,2.807,0.999,-0.293
TiO2,hamster,Ovary,24.0,NR,toluylene red,90.0,20.0,CHO­K1,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,hamster,Ovary,24.0,NR,toluylene red,81.304344,20.0,CHO­K1,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,hamster,Ovary,24.0,NR,toluylene red,64.78261,20.0,CHO­K1,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,hamster,Ovary,24.0,MTT,tetrazolium salt,84.36847,20.0,CHO­K1,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,hamster,Ovary,24.0,MTT,tetrazolium salt,76.58599,20.0,CHO­K1,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,hamster,Ovary,24.0,MTT,tetrazolium salt,72.82463,20.0,CHO­K1,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,hamster,Ovary,24.0,MTT,tetrazolium salt,61.351913,20.0,CHO­K1,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,MTT,tetrazolium salt,99.68254,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,MTT,tetrazolium salt,97.77778,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,MTT,tetrazolium salt,97.14286,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,MTT,tetrazolium salt,98.4127,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,MTT,tetrazolium salt,99.68254,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,MTT,tetrazolium salt,95.87302,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,MTT,tetrazolium salt,97.14286,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,MTT,tetrazolium salt,88.25397,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,MTT,tetrazolium salt,85.71429,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,MTT,tetrazolium salt,95.2381,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,MTT,tetrazolium salt,83.809525,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,MTT,tetrazolium salt,73.650795,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,MTT,tetrazolium salt,92.69841,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,MTT,tetrazolium salt,80.63492,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,MTT,tetrazolium salt,67.93651,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,NR,toluylene red,98.57143,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,NR,toluylene red,98.57143,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,NR,toluylene red,97.85714,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,NR,toluylene red,100.0,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,NR,toluylene red,94.28571,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,NR,toluylene red,92.85714,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,NR,toluylene red,92.14286,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,NR,toluylene red,87.85714,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,NR,toluylene red,85.71429,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,NR,toluylene red,91.42857,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,NR,toluylene red,85.71429,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,NR,toluylene red,75.0,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,6.0,NR,toluylene red,92.14286,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,NR,toluylene red,77.85714,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,48.0,NR,toluylene red,65.0,124.9,A431,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,WST­1,tetrazolium salt,96.41419,50.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,WST­1,tetrazolium salt,114.31714,50.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,WST­1,tetrazolium salt,115.23663,50.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,WST­1,tetrazolium salt,142.5758,50.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,WST­1,tetrazolium salt,169.91061,50.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,LDH,LDH activity assay kit,23.414427,50.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,LDH,LDH activity assay kit,21.148672,50.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,LDH,LDH activity assay kit,18.505524,50.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,LDH,LDH activity assay kit,18.892702,50.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,LDH,LDH activity assay kit,21.552622,50.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,WST­1,tetrazolium salt,106.64818,170.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,WST­1,tetrazolium salt,113.228096,170.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,WST­1,tetrazolium salt,119.808014,170.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,WST­1,tetrazolium salt,131.1093,170.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,WST­1,tetrazolium salt,147.12544,170.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,LDH,LDH activity assay kit,21.194798,170.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,LDH,LDH activity assay kit,20.066813,170.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,LDH,LDH activity assay kit,19.69641,170.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,LDH,LDH activity assay kit,17.432053,170.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Mouse,Blood,24.0,LDH,LDH activity assay kit,17.44044,170.0,RAW 264.7,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Colon,24.0,Live/Dead,Sytox Red,100.0,115.0,Caco­2,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Colon,24.0,Live/Dead,Annexin V,100.0,115.0,Caco­2,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Colon,24.0,LDH,LDH activity assay kit,100.2105,115.0,Caco­2,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Colon,24.0,MTT,tetrazolium salt,99.42357,115.0,Caco­2,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Colon,24.0,Live/Dead,Sytox Red,100.60913,115.0,Caco­2,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Colon,24.0,Live/Dead,Annexin V,100.0,115.0,Caco­2,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Colon,24.0,MTT,tetrazolium salt,89.268295,115.0,Caco­2,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,4.0,MTS,tetrazolium salt,92.85714,150.0,Fibroblasts,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,4.0,MTS,tetrazolium salt,92.4812,150.0,Fibroblasts,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,4.0,MTS,tetrazolium salt,92.4812,150.0,Fibroblasts,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,4.0,MTS,tetrazolium salt,95.86466,150.0,Fibroblasts,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,4.0,MTS,tetrazolium salt,92.73183,150.0,Fibroblasts,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,4.0,MTS,tetrazolium salt,91.729324,150.0,Fibroblasts,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,4.0,MTS,tetrazolium salt,88.7218,150.0,Fibroblasts,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,4.0,MTS,tetrazolium salt,79.44862,150.0,Fibroblasts,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,4.0,MTS,tetrazolium salt,70.67669,150.0,Fibroblasts,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,MTS,tetrazolium salt,94.48621,150.0,Fibroblasts,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,MTS,tetrazolium salt,94.48621,150.0,Fibroblasts,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,MTS,tetrazolium salt,90.97744,150.0,Fibroblasts,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,MTS,tetrazolium salt,93.48371,150.0,Fibroblasts,60.08431,0.867,0.867,2.807,0.999,-0.293
TiO2,Human,Skin,24.0,MTS,tetrazolium salt,94.23559,150.0,Fibroblasts,60.08431,0.867,0.867,2.807,0.999,-0.293
